participant,event_type,event_ts,event_ts_float,window_start,window_end,duration_sec,distance_px,start_x,start_y,end_x,end_y,delete_key,event_id
260809_LL_W_AI,annotation,2026-08-09 13:36:19.724,1786253779.724,2026-08-09 13:36:09.724,2026-08-09 13:36:29.724,1.372,104.0,728.1,678.2,810.1,742.2,,576
260809_LL_W_AI,annotation,2026-08-09 13:37:09.967,1786253829.967,2026-08-09 13:36:59.967,2026-08-09 13:37:19.967,0.479,2.3,795.6,517.5,796.6,515.4,,577
260809_LL_W_AI,annotation,2026-08-09 13:37:29.621,1786253849.621,2026-08-09 13:37:19.621,2026-08-09 13:37:39.621,0.107,0.2,198.0,341.4,197.8,341.4,,578
260809_LL_W_AI,annotation,2026-08-09 13:37:58.136,1786253878.136,2026-08-09 13:37:48.136,2026-08-09 13:38:08.136,0.959,47.0,764.7,471.3,802.4,499.4,,579
260809_LL_W_AI,annotation,2026-08-09 13:38:41.584,1786253921.584,2026-08-09 13:38:31.584,2026-08-09 13:38:51.584,0.135,0.0,1289.6,489.0,1289.6,489.0,,580
260809_LL_W_AI,annotation,2026-08-09 13:39:52.284,1786253992.284,2026-08-09 13:39:42.284,2026-08-09 13:40:02.284,0.104,0.2,1336.7,595.9,1337.0,595.9,,581
260809_LL_W_AI,annotation,2026-08-09 13:40:02.911,1786254002.911,2026-08-09 13:39:52.911,2026-08-09 13:40:12.911,0.939,24.5,862.4,528.0,880.6,544.3,,582
260809_LL_W_AI,annotation,2026-08-09 13:40:15.154,1786254015.154,2026-08-09 13:40:05.154,2026-08-09 13:40:25.154,0.574,41.5,834.8,662.3,866.8,688.7,,583
260809_LL_W_AI,annotation,2026-08-09 13:41:25.531,1786254085.531,2026-08-09 13:41:15.531,2026-08-09 13:41:35.531,0.118,1.0,126.9,122.6,126.0,122.4,,584
260809_LL_W_AI,annotation,2026-08-09 13:41:31.538,1786254091.538,2026-08-09 13:41:21.538,2026-08-09 13:41:41.538,0.127,21.7,1195.7,510.4,1217.3,510.7,,585
260809_LL_W_AI,annotation,2026-08-09 13:43:02.743,1786254182.743,2026-08-09 13:42:52.743,2026-08-09 13:43:12.743,1.189,131.9,1159.4,551.5,1257.8,639.4,,586
260809_LL_W_AI,annotation,2026-08-09 13:43:56.444,1786254236.444,2026-08-09 13:43:46.444,2026-08-09 13:44:06.444,1.209,99.4,741.9,576.7,820.1,638.0,,587
260809_LL_W_AI,annotation,2026-08-09 13:44:24.944,1786254264.944,2026-08-09 13:44:14.944,2026-08-09 13:44:34.944,1.036,98.7,1109.3,501.3,1187.2,561.9,,588
260809_LL_W_AI,annotation,2026-08-09 13:45:14.529,1786254314.529,2026-08-09 13:45:04.529,2026-08-09 13:45:24.529,1.222,122.6,861.7,580.4,957.0,657.6,,589
260809_LL_W_AI,annotation,2026-08-09 13:47:39.944,1786254459.944,2026-08-09 13:47:29.944,2026-08-09 13:47:49.944,0.999,54.5,851.4,597.2,896.3,628.2,,590
260809_LL_W_AI,annotation,2026-08-09 13:47:51.180,1786254471.18,2026-08-09 13:47:41.180,2026-08-09 13:48:01.180,0.122,1.2,1188.7,501.8,1188.5,502.9,,591
260809_LL_W_AI,annotation,2026-08-09 13:49:12.675,1786254552.675,2026-08-09 13:49:02.675,2026-08-09 13:49:22.675,0.103,0.5,944.1,563.8,943.6,563.8,,592
260809_LL_W_AI,annotation,2026-08-09 13:49:41.773,1786254581.773,2026-08-09 13:49:31.773,2026-08-09 13:49:51.773,1.246,37.6,1209.4,520.2,1235.6,547.2,,593
260809_LL_W_AI,annotation,2026-08-09 13:50:18.661,1786254618.661,2026-08-09 13:50:08.661,2026-08-09 13:50:28.661,0.823,31.1,803.9,545.0,824.6,568.2,,594
260809_LL_W_AI,annotation,2026-08-09 13:51:50.871,1786254710.871,2026-08-09 13:51:40.871,2026-08-09 13:52:00.871,1.079,132.0,1168.9,670.2,1272.7,751.7,,595
260809_LL_W_AI,annotation,2026-08-09 13:52:13.378,1786254733.378,2026-08-09 13:52:03.378,2026-08-09 13:52:23.378,1.185,78.7,1194.0,451.7,1252.7,504.2,,596
260809_LL_W_AI,annotation,2026-08-09 13:52:49.365,1786254769.365,2026-08-09 13:52:39.365,2026-08-09 13:52:59.365,0.109,0.3,122.4,122.0,122.2,121.8,,597
260809_LL_W_AI,annotation,2026-08-09 13:53:25.268,1786254805.268,2026-08-09 13:53:15.268,2026-08-09 13:53:35.268,0.777,52.8,1259.5,492.3,1300.4,525.7,,598
260809_LL_W_AI,annotation,2026-08-09 13:56:59.742,1786255019.742,2026-08-09 13:56:49.742,2026-08-09 13:57:09.742,0.881,32.9,809.8,486.4,831.6,511.0,,599
260809_LL_W_AI,annotation,2026-08-09 13:57:04.025,1786255024.025,2026-08-09 13:56:54.025,2026-08-09 13:57:14.025,0.555,39.2,1257.9,558.4,1291.3,579.0,,600
260809_LL_W_AI,annotation,2026-08-09 13:57:11.401,1786255031.401,2026-08-09 13:57:01.401,2026-08-09 13:57:21.401,0.86,48.5,1209.4,481.3,1243.0,516.4,,601
260809_LL_W_AI,annotation,2026-08-09 14:18:58.370,1786256338.37,2026-08-09 14:18:48.370,2026-08-09 14:19:08.370,0.123,1.3,600.4,347.0,599.5,346.1,,602
260809_LL_W_AI,annotation,2026-08-09 14:19:08.133,1786256348.133,2026-08-09 14:18:58.133,2026-08-09 14:19:18.133,0.127,0.5,639.8,427.2,639.8,427.7,,603
260809_LL_W_AI,annotation,2026-08-09 14:23:17.181,1786256597.181,2026-08-09 14:23:07.181,2026-08-09 14:23:27.181,0.102,0.2,1920.0,342.7,1919.8,342.7,,604
260809_LL_W_AI,annotation,2026-08-09 14:27:24.033,1786256844.033,2026-08-09 14:27:14.033,2026-08-09 14:27:34.033,0.105,0.2,249.0,166.1,248.7,166.1,,605
260809_LL_W_AI,annotation,2026-08-09 14:27:27.698,1786256847.698,2026-08-09 14:27:17.698,2026-08-09 14:27:37.698,0.107,71.7,1164.7,464.7,1236.3,461.4,,606
260809_LL_W_AI,annotation,2026-08-09 14:28:01.173,1786256881.173,2026-08-09 14:27:51.173,2026-08-09 14:28:11.173,0.742,59.6,1101.6,586.4,1146.2,625.9,,607
260809_LL_W_AI,annotation,2026-08-09 14:28:14.750,1786256894.75,2026-08-09 14:28:04.750,2026-08-09 14:28:24.750,0.499,31.4,1112.9,366.6,1135.0,388.8,,608
260809_LL_W_AI,annotation,2026-08-09 14:28:26.117,1786256906.117,2026-08-09 14:28:16.117,2026-08-09 14:28:36.117,0.465,37.4,1160.4,371.0,1186.4,397.8,,609
260809_LL_W_AI,annotation,2026-08-09 14:28:31.123,1786256911.123,2026-08-09 14:28:21.123,2026-08-09 14:28:41.123,0.381,63.4,1177.8,376.8,1224.1,420.1,,610
260809_LL_W_AI,annotation,2026-08-09 14:28:46.549,1786256926.549,2026-08-09 14:28:36.549,2026-08-09 14:28:56.549,0.423,48.0,1198.0,392.8,1236.1,421.9,,611
260809_LL_W_AI,annotation,2026-08-09 14:30:56.082,1786257056.082,2026-08-09 14:30:46.082,2026-08-09 14:31:06.082,0.984,8.7,1156.7,517.7,1149.2,513.4,,612
260809_LL_W_AI,annotation,2026-08-09 14:30:57.306,1786257057.306,2026-08-09 14:30:47.306,2026-08-09 14:31:07.306,0.26,124.2,1079.4,573.2,1188.9,514.7,,613
260809_LL_W_AI,annotation,2026-08-09 14:30:57.889,1786257057.889,2026-08-09 14:30:47.889,2026-08-09 14:31:07.889,0.308,51.3,1081.0,571.5,1131.0,582.8,,614
260809_LL_W_AI,annotation,2026-08-09 14:30:58.365,1786257058.365,2026-08-09 14:30:48.365,2026-08-09 14:31:08.365,0.679,7.3,1132.3,580.9,1138.0,585.6,,615
260809_LL_W_AI,annotation,2026-08-09 14:30:59.121,1786257059.121,2026-08-09 14:30:49.121,2026-08-09 14:31:09.121,0.3,32.1,1134.9,580.7,1107.9,563.4,,616
260809_LL_W_AI,annotation,2026-08-09 14:30:59.705,1786257059.705,2026-08-09 14:30:49.705,2026-08-09 14:31:09.705,0.696,9.0,1181.7,578.6,1181.8,587.6,,617
260809_LL_W_AI,annotation,2026-08-09 14:31:09.631,1786257069.631,2026-08-09 14:30:59.631,2026-08-09 14:31:19.631,0.154,54.0,1087.3,610.6,1141.3,608.6,,618
260809_LL_W_AI,annotation,2026-08-09 14:31:10.243,1786257070.243,2026-08-09 14:31:00.243,2026-08-09 14:31:20.243,1.386,10.2,1165.9,606.1,1174.0,599.9,,619
260809_LL_W_AI,annotation,2026-08-09 14:31:21.943,1786257081.943,2026-08-09 14:31:11.943,2026-08-09 14:31:31.943,0.382,23.0,1191.9,594.5,1169.2,597.9,,620
260809_LL_W_AI,annotation,2026-08-09 14:31:22.448,1786257082.448,2026-08-09 14:31:12.448,2026-08-09 14:31:32.448,1.318,3.6,1170.1,598.1,1172.6,595.4,,621
260809_LL_W_AI,annotation,2026-08-09 14:32:20.419,1786257140.419,2026-08-09 14:32:10.419,2026-08-09 14:32:30.419,0.137,1.5,1061.6,708.3,1062.8,709.2,,622
260809_LL_W_AI,deletion,2026-08-09 14:32:23.931,1786257143.931,2026-08-09 14:32:13.931,2026-08-09 14:32:33.931,0.096,0.0,1008.8,684.0,1008.8,684.0,Key.delete,623
260809_LL_W_AI,deletion,2026-08-09 14:32:23.931,1786257143.931,2026-08-09 14:32:13.931,2026-08-09 14:32:33.931,0.097,0.0,1008.8,684.0,1008.8,684.0,Key.delete,624
260809_LL_W_AI,deletion,2026-08-09 14:32:25.356,1786257145.356,2026-08-09 14:32:15.356,2026-08-09 14:32:35.356,0.098,0.0,1062.0,709.0,1062.0,709.0,Key.delete,625
260809_LL_W_AI,annotation,2026-08-09 14:33:20.968,1786257200.968,2026-08-09 14:33:10.968,2026-08-09 14:33:30.968,0.667,120.7,1050.8,731.1,1144.7,806.9,,626
260809_LL_W_AI,annotation,2026-08-09 14:34:33.371,1786257273.371,2026-08-09 14:34:23.371,2026-08-09 14:34:43.371,0.617,58.5,1192.4,690.7,1230.9,734.8,,627
260809_LL_W_AI,annotation,2026-08-09 14:36:10.381,1786257370.381,2026-08-09 14:36:00.381,2026-08-09 14:36:20.381,0.123,21.3,1268.4,723.5,1288.8,729.5,,628
260809_LL_W_AI,deletion,2026-08-09 14:36:18.036,1786257378.036,2026-08-09 14:36:08.036,2026-08-09 14:36:28.036,0.087,0.0,1286.4,729.8,1286.4,729.8,Key.delete,629
260809_LL_W_AI,deletion,2026-08-09 14:36:24.860,1786257384.86,2026-08-09 14:36:14.860,2026-08-09 14:36:34.860,0.088,0.0,1121.6,627.1,1121.6,627.1,Key.delete,630
260809_LL_W_AI,annotation,2026-08-09 14:37:27.019,1786257447.019,2026-08-09 14:37:17.019,2026-08-09 14:37:37.019,0.457,67.5,1153.4,337.5,1198.7,387.6,,631
260809_LL_W_AI,annotation,2026-08-09 14:37:40.676,1786257460.676,2026-08-09 14:37:30.676,2026-08-09 14:37:50.676,0.67,50.4,1224.8,307.2,1259.2,344.0,,632
260809_LL_W_AI,annotation,2026-08-09 14:39:08.636,1786257548.636,2026-08-09 14:38:58.636,2026-08-09 14:39:18.636,0.136,4.5,124.4,129.9,127.3,133.4,,633
260809_LL_W_AI,annotation,2026-08-09 14:40:15.906,1786257615.906,2026-08-09 14:40:05.906,2026-08-09 14:40:25.906,0.155,5.6,1431.3,450.7,1436.7,451.9,,634
260809_LL_W_AI,annotation,2026-08-09 14:40:35.498,1786257635.498,2026-08-09 14:40:25.498,2026-08-09 14:40:45.498,0.431,70.4,855.9,378.8,913.8,418.9,,635
260809_LL_W_AI,annotation,2026-08-09 14:40:40.602,1786257640.602,2026-08-09 14:40:30.602,2026-08-09 14:40:50.602,0.735,55.5,827.1,365.9,872.7,397.4,,636
260809_LL_W_AI,annotation,2026-08-09 14:41:24.481,1786257684.481,2026-08-09 14:41:14.481,2026-08-09 14:41:34.481,0.101,4.4,1336.6,580.4,1332.2,580.8,,637
260809_LL_W_AI,annotation,2026-08-09 14:42:41.392,1786257761.392,2026-08-09 14:42:31.392,2026-08-09 14:42:51.392,0.149,16.5,1238.8,571.1,1255.0,574.6,,638
260809_LL_W_AI,annotation,2026-08-09 14:42:42.765,1786257762.765,2026-08-09 14:42:32.765,2026-08-09 14:42:52.765,1.708,21.5,1366.4,505.6,1349.9,491.7,,639
260809_LL_W_AI,annotation,2026-08-09 14:42:44.805,1786257764.805,2026-08-09 14:42:34.805,2026-08-09 14:42:54.805,0.734,9.6,1328.0,548.6,1334.9,555.2,,640
260809_LL_W_AI,annotation,2026-08-09 14:43:23.057,1786257803.057,2026-08-09 14:43:13.057,2026-08-09 14:43:33.057,0.609,39.3,1126.5,428.5,1155.5,455.0,,641
260809_LL_W_AI,annotation,2026-08-09 14:43:24.264,1786257804.264,2026-08-09 14:43:14.264,2026-08-09 14:43:34.264,0.539,17.6,1139.5,438.1,1138.8,420.5,,642
260809_LL_W_AI,annotation,2026-08-09 14:43:26.573,1786257806.573,2026-08-09 14:43:16.573,2026-08-09 14:43:36.573,1.202,60.7,1139.2,433.1,1180.4,477.7,,643
260809_LL_W_AI,annotation,2026-08-09 14:43:30.923,1786257810.923,2026-08-09 14:43:20.923,2026-08-09 14:43:40.923,0.719,48.9,1128.5,398.7,1164.5,431.8,,644
260809_LL_W_AI,annotation,2026-08-09 14:43:55.102,1786257835.102,2026-08-09 14:43:45.102,2026-08-09 14:44:05.102,0.865,46.2,777.6,416.9,815.6,443.2,,645
260809_LL_W_AI,annotation,2026-08-09 14:44:05.303,1786257845.303,2026-08-09 14:43:55.303,2026-08-09 14:44:15.303,0.134,35.8,268.1,325.4,238.1,344.9,,646
260809_LL_W_AI,annotation,2026-08-09 14:44:09.281,1786257849.281,2026-08-09 14:43:59.281,2026-08-09 14:44:19.281,0.132,0.8,1419.2,475.2,1418.5,475.7,,647
260809_LL_W_AI,annotation,2026-08-09 14:44:45.533,1786257885.533,2026-08-09 14:44:35.533,2026-08-09 14:44:55.533,0.554,31.7,809.2,408.7,836.9,424.2,,648
260809_LL_W_AI,annotation,2026-08-09 14:44:46.298,1786257886.298,2026-08-09 14:44:36.298,2026-08-09 14:44:56.298,0.518,22.0,832.1,420.8,830.6,398.9,,649
260809_LL_W_AI,annotation,2026-08-09 14:44:47.198,1786257887.198,2026-08-09 14:44:37.198,2026-08-09 14:44:57.198,0.719,6.8,883.9,476.4,890.4,478.1,,650
260809_LL_W_AI,annotation,2026-08-09 14:44:49.035,1786257889.035,2026-08-09 14:44:39.035,2026-08-09 14:44:59.035,0.562,53.2,805.6,408.3,850.2,437.4,,651
260809_LL_W_AI,annotation,2026-08-09 14:45:04.643,1786257904.643,2026-08-09 14:44:54.643,2026-08-09 14:45:14.643,0.693,40.8,1216.5,445.9,1248.5,471.3,,652
260809_LL_W_AI,annotation,2026-08-09 14:45:26.515,1786257926.515,2026-08-09 14:45:16.515,2026-08-09 14:45:36.515,0.934,92.6,949.1,680.2,1014.5,745.7,,653
260809_LL_W_AI,deletion,2026-08-09 14:45:52.269,1786257952.269,2026-08-09 14:45:42.269,2026-08-09 14:46:02.269,0.096,0.2,1027.0,726.7,1026.8,726.7,Key.delete,654
260809_LL_W_AI,annotation,2026-08-09 14:46:03.077,1786257963.077,2026-08-09 14:45:53.077,2026-08-09 14:46:13.077,0.149,261.3,701.7,538.9,959.8,579.1,,655
260809_LL_W_AI,annotation,2026-08-09 14:46:03.871,1786257963.871,2026-08-09 14:45:53.871,2026-08-09 14:46:13.871,0.285,138.4,914.5,540.0,780.4,505.9,,656
260809_LL_W_AI,annotation,2026-08-09 14:46:04.402,1786257964.402,2026-08-09 14:45:54.402,2026-08-09 14:46:14.402,0.271,82.2,906.1,569.7,955.4,635.5,,657
260809_LL_W_AI,annotation,2026-08-09 14:46:04.890,1786257964.89,2026-08-09 14:45:54.890,2026-08-09 14:46:14.890,0.614,76.3,1077.8,602.7,1135.8,553.1,,658
260809_LL_W_AI,annotation,2026-08-09 14:46:05.699,1786257965.699,2026-08-09 14:45:55.699,2026-08-09 14:46:15.699,0.235,111.8,1151.0,615.9,1157.5,504.3,,659
260809_LL_W_AI,annotation,2026-08-09 14:46:06.265,1786257966.265,2026-08-09 14:45:56.265,2026-08-09 14:46:16.265,0.218,128.1,1079.4,501.1,1115.6,623.9,,660
260809_LL_W_AI,annotation,2026-08-09 14:46:06.749,1786257966.749,2026-08-09 14:45:56.749,2026-08-09 14:46:16.749,0.137,105.0,1110.8,577.5,1111.3,472.6,,661
260809_LL_W_AI,annotation,2026-08-09 14:46:12.266,1786257972.266,2026-08-09 14:46:02.266,2026-08-09 14:46:22.266,0.201,106.0,853.6,451.2,900.1,355.9,,662
260809_LL_W_AI,annotation,2026-08-09 14:46:12.856,1786257972.856,2026-08-09 14:46:02.856,2026-08-09 14:46:22.856,0.135,88.0,1005.0,502.3,1090.1,524.8,,663
260809_LL_W_AI,annotation,2026-08-09 14:46:13.222,1786257973.222,2026-08-09 14:46:03.222,2026-08-09 14:46:23.222,0.152,134.1,806.1,535.5,940.0,529.0,,664
260809_LL_W_AI,annotation,2026-08-09 14:46:13.577,1786257973.577,2026-08-09 14:46:03.577,2026-08-09 14:46:23.577,0.216,184.5,821.6,541.1,1006.1,539.4,,665
260809_LL_W_AI,annotation,2026-08-09 14:46:14.001,1786257974.001,2026-08-09 14:46:04.001,2026-08-09 14:46:24.001,0.681,96.5,1019.4,538.3,973.9,453.1,,666
260809_LL_W_AI,annotation,2026-08-09 14:46:14.965,1786257974.965,2026-08-09 14:46:04.965,2026-08-09 14:46:24.965,0.184,129.3,974.6,570.1,954.0,442.4,,667
260809_LL_W_AI,annotation,2026-08-09 14:46:15.367,1786257975.367,2026-08-09 14:46:05.367,2026-08-09 14:46:25.367,0.215,192.8,954.5,446.9,985.1,637.3,,668
260809_LL_W_AI,annotation,2026-08-09 14:46:15.758,1786257975.758,2026-08-09 14:46:05.758,2026-08-09 14:46:25.758,0.165,155.9,881.4,436.9,896.0,592.1,,669
260809_LL_W_AI,annotation,2026-08-09 14:46:16.073,1786257976.073,2026-08-09 14:46:06.073,2026-08-09 14:46:26.073,0.165,181.5,872.7,452.3,881.4,633.6,,670
260809_LL_W_AI,annotation,2026-08-09 14:46:16.389,1786257976.389,2026-08-09 14:46:06.389,2026-08-09 14:46:26.389,0.112,187.3,881.1,499.6,897.0,686.3,,671
260809_LL_W_AI,annotation,2026-08-09 14:46:16.636,1786257976.636,2026-08-09 14:46:06.636,2026-08-09 14:46:26.636,0.149,147.2,865.0,505.9,905.2,647.5,,672
260809_LL_W_AI,annotation,2026-08-09 14:46:16.974,1786257976.974,2026-08-09 14:46:06.974,2026-08-09 14:46:26.974,0.127,127.4,824.2,435.6,869.2,554.8,,673
260809_LL_W_AI,annotation,2026-08-09 14:46:17.448,1786257977.448,2026-08-09 14:46:07.448,2026-08-09 14:46:27.448,0.155,110.2,917.9,520.1,958.9,622.3,,674
260809_LL_W_AI,annotation,2026-08-09 14:46:17.832,1786257977.832,2026-08-09 14:46:07.832,2026-08-09 14:46:27.832,0.2,209.9,856.1,474.9,985.4,640.4,,675
260809_LL_W_AI,annotation,2026-08-09 14:46:18.406,1786257978.406,2026-08-09 14:46:08.406,2026-08-09 14:46:28.406,0.202,189.3,774.7,525.2,960.4,488.5,,676
260809_LL_W_AI,annotation,2026-08-09 14:46:20.003,1786257980.003,2026-08-09 14:46:10.003,2026-08-09 14:46:30.003,0.24,46.4,1072.4,539.8,1118.2,532.1,,677
260809_LL_W_AI,annotation,2026-08-09 14:46:20.852,1786257980.852,2026-08-09 14:46:10.852,2026-08-09 14:46:30.852,2.481,36.3,1164.1,543.2,1127.8,543.7,,678
260809_LL_W_AI,annotation,2026-08-09 14:46:24.856,1786257984.856,2026-08-09 14:46:14.856,2026-08-09 14:46:34.856,0.96,9.2,1184.4,602.2,1176.1,606.2,,679
260809_LL_W_AI,annotation,2026-08-09 14:46:49.096,1786258009.096,2026-08-09 14:46:39.096,2026-08-09 14:46:59.096,1.037,53.3,834.5,321.1,875.3,355.3,,680
260809_LL_W_AI,annotation,2026-08-09 14:47:24.136,1786258044.136,2026-08-09 14:47:14.136,2026-08-09 14:47:34.136,0.591,36.1,1025.1,537.6,989.0,537.3,,681
260809_LL_W_AI,annotation,2026-08-09 14:47:26.299,1786258046.299,2026-08-09 14:47:16.299,2026-08-09 14:47:36.299,0.664,11.9,1111.5,566.2,1114.2,554.6,,682
260809_LL_W_AI,annotation,2026-08-09 14:47:27.369,1786258047.369,2026-08-09 14:47:17.369,2026-08-09 14:47:37.369,0.823,2.5,1117.4,560.5,1119.0,562.5,,683
260809_LL_W_AI,annotation,2026-08-09 14:47:28.533,1786258048.533,2026-08-09 14:47:18.533,2026-08-09 14:47:38.533,0.327,3.2,1121.0,565.6,1121.4,568.8,,684
260809_LL_W_AI,annotation,2026-08-09 14:47:31.133,1786258051.133,2026-08-09 14:47:21.133,2026-08-09 14:47:41.133,0.855,9.6,1267.0,488.0,1264.6,497.3,,685
260809_LL_W_AI,annotation,2026-08-09 14:47:32.171,1786258052.171,2026-08-09 14:47:22.171,2026-08-09 14:47:42.171,0.941,3.2,1312.2,501.7,1315.4,501.7,,686
260809_LL_W_AI,annotation,2026-08-09 14:47:33.412,1786258053.412,2026-08-09 14:47:23.412,2026-08-09 14:47:43.412,0.834,5.0,1270.6,532.7,1275.5,531.6,,687
260809_LL_W_AI,annotation,2026-08-09 14:47:34.523,1786258054.523,2026-08-09 14:47:24.523,2026-08-09 14:47:44.523,0.442,17.8,1246.8,548.4,1258.7,535.2,,688
260809_LL_W_AI,annotation,2026-08-09 14:47:35.192,1786258055.192,2026-08-09 14:47:25.192,2026-08-09 14:47:45.192,0.21,22.3,1190.8,559.4,1213.0,557.1,,689
260809_LL_W_AI,deletion,2026-08-09 14:48:12.294,1786258092.294,2026-08-09 14:48:02.294,2026-08-09 14:48:22.294,0.099,0.0,1036.1,756.9,1036.1,756.9,Key.delete,690
260809_LL_W_AI,annotation,2026-08-09 14:48:27.677,1786258107.677,2026-08-09 14:48:17.677,2026-08-09 14:48:37.677,0.714,70.3,1056.5,650.3,1107.9,698.2,,691
260809_LL_W_AI,annotation,2026-08-09 14:49:07.750,1786258147.75,2026-08-09 14:48:57.750,2026-08-09 14:49:17.750,0.104,4.1,1267.7,660.0,1270.8,662.7,,692
260809_LL_W_AI,annotation,2026-08-09 14:49:16.136,1786258156.136,2026-08-09 14:49:06.136,2026-08-09 14:49:26.136,1.144,21.8,1238.2,565.7,1260.0,565.0,,693
260809_LL_W_AI,annotation,2026-08-09 14:49:17.482,1786258157.482,2026-08-09 14:49:07.482,2026-08-09 14:49:27.482,1.441,18.8,1291.3,598.6,1275.8,588.0,,694
260809_LL_W_AI,annotation,2026-08-09 14:49:21.066,1786258161.066,2026-08-09 14:49:11.066,2026-08-09 14:49:31.066,0.611,72.0,1242.8,568.9,1303.4,607.8,,695
260809_LL_W_AI,annotation,2026-08-09 14:50:27.534,1786258227.534,2026-08-09 14:50:17.534,2026-08-09 14:50:37.534,2.35,33.7,1290.0,629.3,1256.7,624.8,,696
260809_LL_W_AI,annotation,2026-08-09 14:50:30.174,1786258230.174,2026-08-09 14:50:20.174,2026-08-09 14:50:40.174,0.803,15.1,1200.9,623.4,1215.6,620.1,,697
260809_LL_W_AI,annotation,2026-08-09 14:50:31.291,1786258231.291,2026-08-09 14:50:21.291,2026-08-09 14:50:41.291,0.502,13.3,1210.1,626.5,1222.4,621.6,,698
260809_LL_W_AI,annotation,2026-08-09 14:50:45.361,1786258245.361,2026-08-09 14:50:35.361,2026-08-09 14:50:55.361,1.274,24.8,983.9,736.2,1008.7,736.0,,699
260809_LL_W_AI,annotation,2026-08-09 14:50:47.809,1786258247.809,2026-08-09 14:50:37.809,2026-08-09 14:50:57.809,0.585,111.4,995.8,733.2,1092.2,789.0,,700
260809_LL_W_AI,annotation,2026-08-09 14:51:09.353,1786258269.353,2026-08-09 14:50:59.353,2026-08-09 14:51:19.353,0.134,0.5,119.4,121.1,119.8,121.3,,701
260809_LL_W_AI,annotation,2026-08-09 14:51:43.104,1786258303.104,2026-08-09 14:51:33.104,2026-08-09 14:51:53.104,0.104,27.0,1188.4,461.4,1215.4,462.9,,702
260809_LL_W_AI,annotation,2026-08-09 14:51:44.304,1786258304.304,2026-08-09 14:51:34.304,2026-08-09 14:51:54.304,1.282,18.5,1214.1,440.0,1201.2,426.8,,703
260809_LL_W_AI,annotation,2026-08-09 14:52:02.920,1786258322.92,2026-08-09 14:51:52.920,2026-08-09 14:52:12.920,1.086,24.9,771.2,352.4,796.1,353.8,,704
260809_LL_W_AI,annotation,2026-08-09 14:52:05.303,1786258325.303,2026-08-09 14:51:55.303,2026-08-09 14:52:15.303,0.923,69.4,781.8,355.0,837.0,397.1,,705
260809_LL_W_AI,annotation,2026-08-09 14:52:40.007,1786258360.007,2026-08-09 14:52:30.007,2026-08-09 14:52:50.007,2.737,28.4,1393.9,455.4,1419.0,442.1,,706
260809_LL_W_AI,annotation,2026-08-09 14:53:47.749,1786258427.749,2026-08-09 14:53:37.749,2026-08-09 14:53:57.749,1.564,6.5,1044.5,656.7,1038.3,655.0,,707
260809_LL_W_AI,annotation,2026-08-09 14:53:49.532,1786258429.532,2026-08-09 14:53:39.532,2026-08-09 14:53:59.532,0.301,66.7,985.6,648.1,1045.4,618.4,,708
260809_LL_W_AI,annotation,2026-08-09 14:53:50.117,1786258430.117,2026-08-09 14:53:40.117,2026-08-09 14:54:00.117,0.351,10.3,1000.0,626.2,1009.0,621.2,,709
260809_LL_W_AI,annotation,2026-08-09 14:53:52.878,1786258432.878,2026-08-09 14:53:42.878,2026-08-09 14:54:02.878,0.118,1.3,1459.9,609.3,1461.3,609.3,,710
260809_LL_W_AI,annotation,2026-08-09 14:54:02.972,1786258442.972,2026-08-09 14:53:52.972,2026-08-09 14:54:12.972,0.615,92.7,740.4,386.5,818.4,436.6,,711
260809_LL_W_AI,deletion,2026-08-09 14:54:29.787,1786258469.787,2026-08-09 14:54:19.787,2026-08-09 14:54:39.787,0.088,0.0,1044.7,782.9,1044.7,782.9,Key.delete,712
260809_LL_W_AI,annotation,2026-08-09 14:55:03.087,1786258503.087,2026-08-09 14:54:53.087,2026-08-09 14:55:13.087,1.138,27.7,1109.8,633.0,1099.0,607.5,,713
260809_LL_W_AI,annotation,2026-08-09 14:55:04.457,1786258504.457,2026-08-09 14:54:54.457,2026-08-09 14:55:14.457,0.286,33.7,1091.3,628.8,1124.3,635.2,,714
260809_LL_W_AI,annotation,2026-08-09 14:55:14.917,1786258514.917,2026-08-09 14:55:04.917,2026-08-09 14:55:24.917,1.509,162.7,960.1,658.1,1074.8,773.6,,715
260809_LL_W_AI,annotation,2026-08-09 14:56:44.056,1786258604.056,2026-08-09 14:56:34.056,2026-08-09 14:56:54.056,0.113,0.3,960.2,784.4,960.4,784.6,,716
260809_LL_W_AI,annotation,2026-08-09 14:57:12.775,1786258632.775,2026-08-09 14:57:02.775,2026-08-09 14:57:22.775,0.75,70.7,1273.6,449.2,1323.4,499.4,,717
260809_LL_W_AI,annotation,2026-08-09 14:57:35.432,1786258655.432,2026-08-09 14:57:25.432,2026-08-09 14:57:45.432,0.111,1.4,836.2,526.3,836.6,527.6,,718
260809_LL_W_AI,annotation,2026-08-09 15:27:44.495,1786260464.495,2026-08-09 15:27:34.495,2026-08-09 15:27:54.495,0.249,213.6,911.7,524.2,1123.0,555.1,,719
260809_LL_W_AI,annotation,2026-08-09 15:27:45.029,1786260465.029,2026-08-09 15:27:35.029,2026-08-09 15:27:55.029,0.232,273.7,924.9,547.6,1194.1,498.3,,720
