event_id,participant,event_type,verified,notes,event_ts,duration_sec,distance_px,start_x,start_y,end_x,end_y,window_start,window_end,plot_path
491,260809_YWH_W_AI,annotation,,,2026-08-09 10:39:20.189,0.352,68.7,1189.8,600.1,1258.5,600.7,2026-08-09 10:39:10.189,2026-08-09 10:39:30.189,plots\260809_YWH_W_AI\event_0491.png
492,260809_YWH_W_AI,annotation,,,2026-08-09 10:39:21.053,1.177,22.0,1244.7,611.8,1223.3,607.1,2026-08-09 10:39:11.053,2026-08-09 10:39:31.053,plots\260809_YWH_W_AI\event_0492.png
493,260809_YWH_W_AI,annotation,,,2026-08-09 10:39:36.412,1.278,135.6,1083.6,620.6,1195.7,696.9,2026-08-09 10:39:26.412,2026-08-09 10:39:46.412,plots\260809_YWH_W_AI\event_0493.png
494,260809_YWH_W_AI,annotation,,,2026-08-09 10:39:45.925,0.569,101.9,1071.2,600.4,1157.3,655.1,2026-08-09 10:39:35.925,2026-08-09 10:39:55.925,plots\260809_YWH_W_AI\event_0494.png
495,260809_YWH_W_AI,annotation,,,2026-08-09 10:41:39.927,10.784,1193.8,211.9,144.1,1396.0,296.2,2026-08-09 10:41:29.927,2026-08-09 10:41:49.927,plots\260809_YWH_W_AI\event_0495.png
496,260809_YWH_W_AI,annotation,,,2026-08-09 10:41:56.069,0.806,444.8,850.6,504.5,1290.8,440.6,2026-08-09 10:41:46.069,2026-08-09 10:42:06.069,plots\260809_YWH_W_AI\event_0496.png
497,260809_YWH_W_AI,annotation,,,2026-08-09 10:42:19.303,1.783,1103.1,1395.6,143.9,293.6,194.1,2026-08-09 10:42:09.303,2026-08-09 10:42:29.303,plots\260809_YWH_W_AI\event_0497.png
498,260809_YWH_W_AI,annotation,,,2026-08-09 10:42:22.286,47.372,497.7,294.6,148.7,534.8,584.6,2026-08-09 10:42:12.286,2026-08-09 10:42:32.286,plots\260809_YWH_W_AI\event_0498.png
499,260809_YWH_W_AI,annotation,,,2026-08-09 10:43:21.728,0.621,359.8,908.1,486.8,1267.9,487.3,2026-08-09 10:43:11.728,2026-08-09 10:43:31.728,plots\260809_YWH_W_AI\event_0499.png
500,260809_YWH_W_AI,annotation,,,2026-08-09 10:43:22.828,0.578,208.6,1095.8,585.5,1304.3,586.0,2026-08-09 10:43:12.828,2026-08-09 10:43:32.828,plots\260809_YWH_W_AI\event_0500.png
501,260809_YWH_W_AI,annotation,,,2026-08-09 10:43:23.796,1.635,22.2,1280.2,600.9,1262.2,587.9,2026-08-09 10:43:13.796,2026-08-09 10:43:33.796,plots\260809_YWH_W_AI\event_0501.png
502,260809_YWH_W_AI,annotation,,,2026-08-09 10:44:00.878,22.687,352.2,1370.3,145.7,1691.2,290.9,2026-08-09 10:43:50.878,2026-08-09 10:44:10.878,plots\260809_YWH_W_AI\event_0502.png
503,260809_YWH_W_AI,annotation,,,2026-08-09 10:44:30.322,0.788,486.7,924.7,582.9,1408.7,532.1,2026-08-09 10:44:20.322,2026-08-09 10:44:40.322,plots\260809_YWH_W_AI\event_0503.png
504,260809_YWH_W_AI,annotation,,,2026-08-09 10:44:32.100,1.266,119.1,1033.1,576.9,1145.6,537.9,2026-08-09 10:44:22.100,2026-08-09 10:44:42.100,plots\260809_YWH_W_AI\event_0504.png
505,260809_YWH_W_AI,annotation,,,2026-08-09 10:44:53.450,11.929,199.5,1186.6,143.9,1002.9,221.7,2026-08-09 10:44:43.450,2026-08-09 10:45:03.450,plots\260809_YWH_W_AI\event_0505.png
506,260809_YWH_W_AI,annotation,,,2026-08-09 10:45:09.141,1.126,104.7,1099.0,605.0,1185.8,663.6,2026-08-09 10:44:59.141,2026-08-09 10:45:19.141,plots\260809_YWH_W_AI\event_0506.png
507,260809_YWH_W_AI,annotation,,,2026-08-09 10:45:14.895,25.259,453.1,998.6,139.1,1448.0,197.3,2026-08-09 10:45:04.895,2026-08-09 10:45:24.895,plots\260809_YWH_W_AI\event_0507.png
508,260809_YWH_W_AI,annotation,,,2026-08-09 10:45:44.932,5.648,17.8,1448.3,143.8,1465.0,150.0,2026-08-09 10:45:34.932,2026-08-09 10:45:54.932,plots\260809_YWH_W_AI\event_0508.png
509,260809_YWH_W_AI,annotation,,,2026-08-09 10:45:54.663,9.644,169.7,1479.8,139.3,1649.2,148.4,2026-08-09 10:45:44.663,2026-08-09 10:46:04.663,plots\260809_YWH_W_AI\event_0509.png
510,260809_YWH_W_AI,annotation,,,2026-08-09 10:46:17.934,7.26,667.8,1417.4,145.9,751.7,198.8,2026-08-09 10:46:07.934,2026-08-09 10:46:27.934,plots\260809_YWH_W_AI\event_0510.png
511,260809_YWH_W_AI,annotation,,,2026-08-09 10:46:34.155,0.806,506.9,909.8,541.3,1414.2,491.0,2026-08-09 10:46:24.155,2026-08-09 10:46:44.155,plots\260809_YWH_W_AI\event_0511.png
512,260809_YWH_W_AI,annotation,,,2026-08-09 10:46:35.461,1.035,104.5,1111.7,590.6,1207.3,548.5,2026-08-09 10:46:25.461,2026-08-09 10:46:45.461,plots\260809_YWH_W_AI\event_0512.png
513,260809_YWH_W_AI,annotation,,,2026-08-09 10:46:36.917,0.107,12.1,1160.0,503.5,1151.5,512.0,2026-08-09 10:46:26.917,2026-08-09 10:46:46.917,plots\260809_YWH_W_AI\event_0513.png
514,260809_YWH_W_AI,annotation,,,2026-08-09 10:46:40.178,23.437,362.4,1350.8,141.2,1713.2,143.7,2026-08-09 10:46:30.178,2026-08-09 10:46:50.178,plots\260809_YWH_W_AI\event_0514.png
515,260809_YWH_W_AI,annotation,,,2026-08-09 10:47:10.756,8.258,432.9,1352.8,144.8,921.6,183.4,2026-08-09 10:47:00.756,2026-08-09 10:47:20.756,plots\260809_YWH_W_AI\event_0515.png
516,260809_YWH_W_AI,annotation,,,2026-08-09 10:47:19.202,0.412,63.4,915.2,185.5,852.0,190.4,2026-08-09 10:47:09.202,2026-08-09 10:47:29.202,plots\260809_YWH_W_AI\event_0516.png
517,260809_YWH_W_AI,annotation,,,2026-08-09 10:47:20.461,0.66,111.6,1001.8,271.0,1112.8,282.6,2026-08-09 10:47:10.461,2026-08-09 10:47:30.461,plots\260809_YWH_W_AI\event_0517.png
518,260809_YWH_W_AI,annotation,,,2026-08-09 10:47:22.061,2.121,217.5,919.5,144.1,702.1,150.0,2026-08-09 10:47:12.061,2026-08-09 10:47:32.061,plots\260809_YWH_W_AI\event_0518.png
519,260809_YWH_W_AI,annotation,,,2026-08-09 10:47:25.674,3.623,478.1,702.3,147.9,225.0,175.4,2026-08-09 10:47:15.674,2026-08-09 10:47:35.674,plots\260809_YWH_W_AI\event_0519.png
520,260809_YWH_W_AI,annotation,,,2026-08-09 10:47:33.999,0.579,395.1,918.9,533.4,1314.0,535.4,2026-08-09 10:47:23.999,2026-08-09 10:47:43.999,plots\260809_YWH_W_AI\event_0520.png
521,260809_YWH_W_AI,annotation,,,2026-08-09 10:47:34.869,1.01,280.2,1005.3,581.1,1282.5,539.8,2026-08-09 10:47:24.869,2026-08-09 10:47:44.869,plots\260809_YWH_W_AI\event_0521.png
522,260809_YWH_W_AI,annotation,,,2026-08-09 10:47:36.207,1.348,38.0,1260.8,533.4,1222.8,532.3,2026-08-09 10:47:26.207,2026-08-09 10:47:46.207,plots\260809_YWH_W_AI\event_0522.png
523,260809_YWH_W_AI,annotation,,,2026-08-09 10:48:33.115,20.281,164.5,1570.7,143.0,1481.4,281.2,2026-08-09 10:48:23.115,2026-08-09 10:48:43.115,plots\260809_YWH_W_AI\event_0523.png
524,260809_YWH_W_AI,annotation,,,2026-08-09 10:48:55.099,4.964,4.6,1481.6,145.2,1479.5,141.1,2026-08-09 10:48:45.099,2026-08-09 10:49:05.099,plots\260809_YWH_W_AI\event_0524.png
525,260809_YWH_W_AI,annotation,,,2026-08-09 10:49:05.816,1.147,59.5,1062.1,570.2,1103.0,613.5,2026-08-09 10:48:55.816,2026-08-09 10:49:15.816,plots\260809_YWH_W_AI\event_0525.png
526,260809_YWH_W_AI,annotation,,,2026-08-09 10:49:09.452,8.427,7.4,1479.6,144.3,1472.2,143.4,2026-08-09 10:48:59.452,2026-08-09 10:49:19.452,plots\260809_YWH_W_AI\event_0526.png
527,260809_YWH_W_AI,annotation,,,2026-08-09 10:49:27.545,0.503,287.2,906.3,427.0,1192.4,402.1,2026-08-09 10:49:17.545,2026-08-09 10:49:37.545,plots\260809_YWH_W_AI\event_0527.png
528,260809_YWH_W_AI,annotation,,,2026-08-09 10:49:28.478,0.333,250.8,1048.7,565.8,1299.3,554.0,2026-08-09 10:49:18.478,2026-08-09 10:49:38.478,plots\260809_YWH_W_AI\event_0528.png
529,260809_YWH_W_AI,annotation,,,2026-08-09 10:49:29.195,1.131,14.9,1217.1,575.6,1208.7,563.3,2026-08-09 10:49:19.195,2026-08-09 10:49:39.195,plots\260809_YWH_W_AI\event_0529.png
530,260809_YWH_W_AI,annotation,,,2026-08-09 10:50:27.444,14.912,220.7,1488.9,143.3,1268.5,153.6,2026-08-09 10:50:17.444,2026-08-09 10:50:37.444,plots\260809_YWH_W_AI\event_0530.png
531,260809_YWH_W_AI,annotation,,,2026-08-09 10:50:45.371,0.67,91.2,969.5,601.1,1048.6,646.5,2026-08-09 10:50:35.371,2026-08-09 10:50:55.371,plots\260809_YWH_W_AI\event_0531.png
532,260809_YWH_W_AI,annotation,,,2026-08-09 10:50:49.077,25.538,283.6,1270.1,145.4,1553.1,163.9,2026-08-09 10:50:39.077,2026-08-09 10:50:59.077,plots\260809_YWH_W_AI\event_0532.png
533,260809_YWH_W_AI,annotation,,,2026-08-09 10:51:19.751,0.45,313.8,923.5,550.3,1236.6,529.0,2026-08-09 10:51:09.751,2026-08-09 10:51:29.751,plots\260809_YWH_W_AI\event_0533.png
534,260809_YWH_W_AI,annotation,,,2026-08-09 10:51:20.623,0.292,229.8,1074.4,623.2,1304.2,624.5,2026-08-09 10:51:10.623,2026-08-09 10:51:30.623,plots\260809_YWH_W_AI\event_0534.png
535,260809_YWH_W_AI,annotation,,,2026-08-09 10:51:21.140,0.225,112.1,1082.9,677.8,1192.4,653.9,2026-08-09 10:51:11.140,2026-08-09 10:51:31.140,plots\260809_YWH_W_AI\event_0535.png
536,260809_YWH_W_AI,annotation,,,2026-08-09 10:51:21.934,3.172,16.1,1185.9,652.3,1171.3,645.4,2026-08-09 10:51:11.934,2026-08-09 10:51:31.934,plots\260809_YWH_W_AI\event_0536.png
537,260809_YWH_W_AI,annotation,,,2026-08-09 10:51:32.307,3.66,61.8,982.5,372.2,923.1,389.1,2026-08-09 10:51:22.307,2026-08-09 10:51:42.307,plots\260809_YWH_W_AI\event_0537.png
538,260809_YWH_W_AI,annotation,,,2026-08-09 10:52:51.980,9.106,1311.9,117.0,140.7,1423.1,264.0,2026-08-09 10:52:41.980,2026-08-09 10:53:01.980,plots\260809_YWH_W_AI\event_0538.png
539,260809_YWH_W_AI,annotation,,,2026-08-09 10:53:05.308,1.5,222.7,1420.9,145.1,1643.4,135.1,2026-08-09 10:52:55.308,2026-08-09 10:53:15.308,plots\260809_YWH_W_AI\event_0539.png
540,260809_YWH_W_AI,annotation,,,2026-08-09 10:53:12.297,0.453,297.3,854.7,466.4,1150.5,436.9,2026-08-09 10:53:02.297,2026-08-09 10:53:22.297,plots\260809_YWH_W_AI\event_0540.png
541,260809_YWH_W_AI,annotation,,,2026-08-09 10:53:13.138,0.481,224.3,998.2,479.2,1222.4,470.8,2026-08-09 10:53:03.138,2026-08-09 10:53:23.138,plots\260809_YWH_W_AI\event_0541.png
542,260809_YWH_W_AI,annotation,,,2026-08-09 10:53:13.822,1.521,39.0,1206.0,494.4,1167.7,486.8,2026-08-09 10:53:03.822,2026-08-09 10:53:23.822,plots\260809_YWH_W_AI\event_0542.png
543,260809_YWH_W_AI,annotation,,,2026-08-09 10:54:17.016,15.648,1216.6,1405.4,142.6,201.7,319.4,2026-08-09 10:54:07.016,2026-08-09 10:54:27.016,plots\260809_YWH_W_AI\event_0543.png
544,260809_YWH_W_AI,annotation,,,2026-08-09 10:54:44.699,0.52,344.9,869.1,540.4,1213.2,517.5,2026-08-09 10:54:34.699,2026-08-09 10:54:54.699,plots\260809_YWH_W_AI\event_0544.png
545,260809_YWH_W_AI,annotation,,,2026-08-09 10:54:45.464,1.05,169.6,938.0,620.4,1093.1,551.7,2026-08-09 10:54:35.464,2026-08-09 10:54:55.464,plots\260809_YWH_W_AI\event_0545.png
546,260809_YWH_W_AI,annotation,,,2026-08-09 10:55:05.279,14.718,280.3,1306.4,143.5,1558.1,266.7,2026-08-09 10:54:55.279,2026-08-09 10:55:15.279,plots\260809_YWH_W_AI\event_0546.png
547,260809_YWH_W_AI,annotation,,,2026-08-09 10:55:25.320,0.464,389.8,857.4,527.3,1246.0,496.9,2026-08-09 10:55:15.320,2026-08-09 10:55:35.320,plots\260809_YWH_W_AI\event_0547.png
548,260809_YWH_W_AI,annotation,,,2026-08-09 10:55:26.132,1.414,61.5,1144.8,533.7,1195.6,499.1,2026-08-09 10:55:16.132,2026-08-09 10:55:36.132,plots\260809_YWH_W_AI\event_0548.png
549,260809_YWH_W_AI,annotation,,,2026-08-09 10:55:57.623,14.213,1231.1,1599.8,145.7,374.4,263.8,2026-08-09 10:55:47.623,2026-08-09 10:56:07.623,plots\260809_YWH_W_AI\event_0549.png
550,260809_YWH_W_AI,annotation,,,2026-08-09 10:56:20.842,1.628,180.5,965.6,590.7,1132.9,522.8,2026-08-09 10:56:10.842,2026-08-09 10:56:30.842,plots\260809_YWH_W_AI\event_0550.png
551,260809_YWH_W_AI,annotation,,,2026-08-09 10:56:31.705,9.31,6.5,797.7,144.4,791.2,144.7,2026-08-09 10:56:21.705,2026-08-09 10:56:41.705,plots\260809_YWH_W_AI\event_0551.png
552,260809_YWH_W_AI,annotation,,,2026-08-09 10:57:09.015,0.716,164.5,951.9,500.5,1108.9,549.9,2026-08-09 10:56:59.015,2026-08-09 10:57:19.015,plots\260809_YWH_W_AI\event_0552.png
553,260809_YWH_W_AI,annotation,,,2026-08-09 10:57:35.259,1.305,86.4,900.8,497.9,968.1,552.1,2026-08-09 10:57:25.259,2026-08-09 10:57:45.259,plots\260809_YWH_W_AI\event_0553.png
554,260809_YWH_W_AI,annotation,,,2026-08-09 10:57:50.955,5.997,153.3,1451.3,142.7,1327.1,232.5,2026-08-09 10:57:40.955,2026-08-09 10:58:00.955,plots\260809_YWH_W_AI\event_0554.png
555,260809_YWH_W_AI,annotation,,,2026-08-09 10:58:09.310,5.761,1269.8,118.9,143.0,1382.2,271.4,2026-08-09 10:57:59.310,2026-08-09 10:58:19.310,plots\260809_YWH_W_AI\event_0555.png
556,260809_YWH_W_AI,annotation,,,2026-08-09 10:58:20.322,0.502,367.9,911.1,504.8,1276.3,460.1,2026-08-09 10:58:10.322,2026-08-09 10:58:30.322,plots\260809_YWH_W_AI\event_0556.png
557,260809_YWH_W_AI,annotation,,,2026-08-09 10:58:21.163,0.224,176.2,1263.2,475.1,1438.7,459.2,2026-08-09 10:58:11.163,2026-08-09 10:58:31.163,plots\260809_YWH_W_AI\event_0557.png
558,260809_YWH_W_AI,annotation,,,2026-08-09 10:58:25.963,2.444,28.2,1231.9,559.3,1204.3,553.2,2026-08-09 10:58:15.963,2026-08-09 10:58:35.963,plots\260809_YWH_W_AI\event_0558.png
559,260809_YWH_W_AI,annotation,,,2026-08-09 10:58:41.931,16.774,985.0,1466.4,141.9,499.5,329.7,2026-08-09 10:58:31.931,2026-08-09 10:58:51.931,plots\260809_YWH_W_AI\event_0559.png
560,260809_YWH_W_AI,annotation,,,2026-08-09 10:59:04.002,0.44,238.2,984.1,612.4,1220.6,583.7,2026-08-09 10:58:54.002,2026-08-09 10:59:14.002,plots\260809_YWH_W_AI\event_0560.png
561,260809_YWH_W_AI,annotation,,,2026-08-09 10:59:04.722,0.35,233.6,1117.9,593.5,1350.2,570.1,2026-08-09 10:58:54.722,2026-08-09 10:59:14.722,plots\260809_YWH_W_AI\event_0561.png
562,260809_YWH_W_AI,annotation,,,2026-08-09 10:59:05.501,0.682,24.5,1264.5,615.6,1240.7,609.6,2026-08-09 10:58:55.501,2026-08-09 10:59:15.501,plots\260809_YWH_W_AI\event_0562.png
563,260809_YWH_W_AI,annotation,,,2026-08-09 10:59:15.102,0.109,0.2,1097.3,695.0,1097.5,695.0,2026-08-09 10:59:05.102,2026-08-09 10:59:25.102,plots\260809_YWH_W_AI\event_0563.png
564,260809_YWH_W_AI,annotation,,,2026-08-09 10:59:24.827,0.105,0.2,1002.2,684.6,1002.2,684.3,2026-08-09 10:59:14.827,2026-08-09 10:59:34.827,plots\260809_YWH_W_AI\event_0564.png
565,260809_YWH_W_AI,annotation,,,2026-08-09 10:59:36.900,14.656,1302.9,1547.6,144.9,246.3,209.1,2026-08-09 10:59:26.900,2026-08-09 10:59:46.900,plots\260809_YWH_W_AI\event_0565.png
566,260809_YWH_W_AI,annotation,,,2026-08-09 11:00:01.601,0.441,273.3,881.1,463.1,1154.3,460.7,2026-08-09 10:59:51.601,2026-08-09 11:00:11.601,plots\260809_YWH_W_AI\event_0566.png
567,260809_YWH_W_AI,annotation,,,2026-08-09 11:00:02.276,1.73,128.0,1023.3,511.2,1146.2,475.4,2026-08-09 10:59:52.276,2026-08-09 11:00:12.276,plots\260809_YWH_W_AI\event_0567.png
568,260809_YWH_W_AI,annotation,,,2026-08-09 11:00:11.431,31.854,302.9,1450.0,145.8,1232.9,357.0,2026-08-09 11:00:01.431,2026-08-09 11:00:21.431,plots\260809_YWH_W_AI\event_0568.png
569,260809_YWH_W_AI,annotation,,,2026-08-09 11:00:46.634,0.993,102.1,970.8,602.5,1043.3,674.4,2026-08-09 11:00:36.634,2026-08-09 11:00:56.634,plots\260809_YWH_W_AI\event_0569.png
570,260809_YWH_W_AI,annotation,,,2026-08-09 11:00:49.892,22.457,159.6,1244.6,142.9,1384.3,220.2,2026-08-09 11:00:39.892,2026-08-09 11:00:59.892,plots\260809_YWH_W_AI\event_0570.png
571,260809_YWH_W_AI,annotation,,,2026-08-09 11:01:30.925,10.42,1295.8,114.8,147.0,1395.1,347.3,2026-08-09 11:01:20.925,2026-08-09 11:01:40.925,plots\260809_YWH_W_AI\event_0571.png
572,260809_YWH_W_AI,annotation,,,2026-08-09 11:02:45.596,0.126,0.2,62.2,231.7,62.2,231.5,2026-08-09 11:02:35.596,2026-08-09 11:02:55.596,plots\260809_YWH_W_AI\event_0572.png
920,260810_CP_W_AI,annotation,,,2026-08-10 18:15:02.223,0.127,0.2,42.4,46.7,42.4,46.5,2026-08-10 18:14:52.223,2026-08-10 18:15:12.223,plots\260810_CP_W_AI\event_0920.png
921,260810_CP_W_AI,annotation,,,2026-08-10 18:16:06.822,0.193,1.0,445.3,470.8,444.9,469.8,2026-08-10 18:15:56.822,2026-08-10 18:16:16.822,plots\260810_CP_W_AI\event_0921.png
922,260810_CP_W_AI,annotation,,,2026-08-10 18:20:19.095,0.174,0.9,24.7,59.6,25.6,59.6,2026-08-10 18:20:09.095,2026-08-10 18:20:29.095,plots\260810_CP_W_AI\event_0922.png
923,260810_CP_W_AI,annotation,,,2026-08-10 18:20:21.615,0.112,0.5,121.8,121.8,121.4,121.8,2026-08-10 18:20:11.615,2026-08-10 18:20:31.615,plots\260810_CP_W_AI\event_0923.png
924,260810_CP_W_AI,annotation,,,2026-08-10 18:20:23.331,0.115,0.7,469.0,162.0,469.0,161.3,2026-08-10 18:20:13.331,2026-08-10 18:20:33.331,plots\260810_CP_W_AI\event_0924.png
925,260810_CP_W_AI,annotation,,,2026-08-10 18:22:32.576,0.207,2.3,127.7,121.2,125.4,121.4,2026-08-10 18:22:22.576,2026-08-10 18:22:42.576,plots\260810_CP_W_AI\event_0925.png
926,260810_CP_W_AI,annotation,,,2026-08-10 18:24:22.007,2.647,11.0,1315.5,575.9,1321.0,585.4,2026-08-10 18:24:12.007,2026-08-10 18:24:32.007,plots\260810_CP_W_AI\event_0926.png
927,260810_CP_W_AI,annotation,,,2026-08-10 18:26:19.840,0.79,38.4,703.0,536.7,730.1,563.9,2026-08-10 18:26:09.840,2026-08-10 18:26:29.840,plots\260810_CP_W_AI\event_0927.png
928,260810_CP_W_AI,annotation,,,2026-08-10 18:26:21.004,0.737,39.3,723.9,557.6,685.4,550.0,2026-08-10 18:26:11.004,2026-08-10 18:26:31.004,plots\260810_CP_W_AI\event_0928.png
929,260810_CP_W_AI,annotation,,,2026-08-10 18:26:43.055,3.598,99.3,1578.4,70.9,1634.2,153.0,2026-08-10 18:26:33.055,2026-08-10 18:26:53.055,plots\260810_CP_W_AI\event_0929.png
930,260810_CP_W_AI,annotation,,,2026-08-10 18:26:51.358,2.443,45.0,1012.9,450.5,1057.8,452.8,2026-08-10 18:26:41.358,2026-08-10 18:27:01.358,plots\260810_CP_W_AI\event_0930.png
931,260810_CP_W_AI,annotation,,,2026-08-10 18:27:08.465,5.04,9.9,1022.6,691.6,1016.7,683.6,2026-08-10 18:26:58.465,2026-08-10 18:27:18.465,plots\260810_CP_W_AI\event_0931.png
932,260810_CP_W_AI,annotation,,,2026-08-10 18:27:50.735,1.073,9.1,693.8,540.2,701.6,544.9,2026-08-10 18:27:40.735,2026-08-10 18:28:00.735,plots\260810_CP_W_AI\event_0932.png
933,260810_CP_W_AI,annotation,,,2026-08-10 18:27:55.632,0.15,0.2,265.8,54.0,265.8,53.8,2026-08-10 18:27:45.632,2026-08-10 18:28:05.632,plots\260810_CP_W_AI\event_0933.png
934,260810_CP_W_AI,annotation,,,2026-08-10 18:27:57.181,1.151,7.9,710.2,526.2,703.2,529.8,2026-08-10 18:27:47.181,2026-08-10 18:28:07.181,plots\260810_CP_W_AI\event_0934.png
935,260810_CP_W_AI,annotation,,,2026-08-10 18:28:32.297,1.54,55.1,477.6,488.9,465.8,435.0,2026-08-10 18:28:22.297,2026-08-10 18:28:42.297,plots\260810_CP_W_AI\event_0935.png
936,260810_CP_W_AI,annotation,,,2026-08-10 18:28:34.476,0.577,34.8,508.9,422.3,526.3,452.4,2026-08-10 18:28:24.476,2026-08-10 18:28:44.476,plots\260810_CP_W_AI\event_0936.png
937,260810_CP_W_AI,annotation,,,2026-08-10 18:28:35.422,0.597,31.8,550.6,459.9,573.3,482.1,2026-08-10 18:28:25.422,2026-08-10 18:28:45.422,plots\260810_CP_W_AI\event_0937.png
938,260810_CP_W_AI,annotation,,,2026-08-10 18:28:36.244,0.338,6.2,577.6,485.4,573.5,480.8,2026-08-10 18:28:26.244,2026-08-10 18:28:46.244,plots\260810_CP_W_AI\event_0938.png
939,260810_CP_W_AI,annotation,,,2026-08-10 18:28:42.793,1.402,50.4,709.7,534.3,743.7,571.5,2026-08-10 18:28:32.793,2026-08-10 18:28:52.793,plots\260810_CP_W_AI\event_0939.png
940,260810_CP_W_AI,annotation,,,2026-08-10 18:29:12.817,2.076,33.6,669.0,672.9,694.6,694.7,2026-08-10 18:29:02.817,2026-08-10 18:29:22.817,plots\260810_CP_W_AI\event_0940.png
941,260810_CP_W_AI,annotation,,,2026-08-10 18:30:46.455,1.38,24.4,1289.5,673.1,1305.1,691.9,2026-08-10 18:30:36.455,2026-08-10 18:30:56.455,plots\260810_CP_W_AI\event_0941.png
942,260810_CP_W_AI,annotation,,,2026-08-10 18:33:44.890,0.155,2.7,122.0,118.7,124.8,118.9,2026-08-10 18:33:34.890,2026-08-10 18:33:54.890,plots\260810_CP_W_AI\event_0942.png
943,260810_CP_W_AI,annotation,,,2026-08-10 18:36:16.127,1.38,24.3,1259.2,468.6,1277.1,485.1,2026-08-10 18:36:06.127,2026-08-10 18:36:26.127,plots\260810_CP_W_AI\event_0943.png
944,260810_CP_W_AI,annotation,,,2026-08-10 18:38:53.207,0.143,0.2,126.2,118.7,126.0,118.7,2026-08-10 18:38:43.207,2026-08-10 18:39:03.207,plots\260810_CP_W_AI\event_0944.png
945,260810_CP_W_AI,annotation,,,2026-08-10 18:39:53.233,1.874,99.6,867.6,582.0,938.0,652.5,2026-08-10 18:39:43.233,2026-08-10 18:40:03.233,plots\260810_CP_W_AI\event_0945.png
946,260810_CP_W_AI,annotation,,,2026-08-10 18:39:55.679,0.108,281.6,670.6,276.0,428.3,132.5,2026-08-10 18:39:45.679,2026-08-10 18:40:05.679,plots\260810_CP_W_AI\event_0946.png
947,260810_CP_W_AI,annotation,,,2026-08-10 18:45:51.186,0.134,0.3,778.9,475.8,779.1,476.1,2026-08-10 18:45:41.186,2026-08-10 18:46:01.186,plots\260810_CP_W_AI\event_0947.png
948,260810_CP_W_AI,annotation,,,2026-08-10 18:47:58.176,0.975,28.6,1220.9,407.3,1240.6,428.0,2026-08-10 18:47:48.176,2026-08-10 18:48:08.176,plots\260810_CP_W_AI\event_0948.png
949,260810_CP_W_AI,annotation,,,2026-08-10 18:48:12.591,0.128,0.2,906.0,53.0,906.0,53.2,2026-08-10 18:48:02.591,2026-08-10 18:48:22.591,plots\260810_CP_W_AI\event_0949.png
950,260810_CP_W_AI,annotation,,,2026-08-10 18:52:12.505,1.455,25.8,1238.8,720.6,1257.8,738.1,2026-08-10 18:52:02.505,2026-08-10 18:52:22.505,plots\260810_CP_W_AI\event_0950.png
951,260810_CP_W_AI,annotation,,,2026-08-10 18:52:25.337,1.605,28.5,836.7,793.9,857.2,813.7,2026-08-10 18:52:15.337,2026-08-10 18:52:35.337,plots\260810_CP_W_AI\event_0951.png
952,260810_CP_W_AI,annotation,,,2026-08-10 18:52:35.312,2.153,29.0,1210.6,762.7,1232.3,782.0,2026-08-10 18:52:25.312,2026-08-10 18:52:45.312,plots\260810_CP_W_AI\event_0952.png
953,260810_CP_W_AI,annotation,,,2026-08-10 18:52:55.345,1.387,25.8,828.1,787.6,846.8,805.4,2026-08-10 18:52:45.345,2026-08-10 18:53:05.345,plots\260810_CP_W_AI\event_0953.png
954,260810_CP_W_AI,annotation,,,2026-08-10 18:52:57.139,0.133,0.7,950.0,790.0,950.6,790.0,2026-08-10 18:52:47.139,2026-08-10 18:53:07.139,plots\260810_CP_W_AI\event_0954.png
955,260810_CP_W_AI,annotation,,,2026-08-10 18:55:10.867,0.155,1.5,1034.3,418.8,1035.7,418.1,2026-08-10 18:55:00.867,2026-08-10 18:55:20.867,plots\260810_CP_W_AI\event_0955.png
956,260810_CP_W_AI,annotation,,,2026-08-10 18:55:37.582,1.633,81.3,976.5,336.1,1037.6,389.8,2026-08-10 18:55:27.582,2026-08-10 18:55:47.582,plots\260810_CP_W_AI\event_0956.png
957,260810_CP_W_AI,annotation,,,2026-08-10 18:56:29.968,0.114,0.2,935.5,570.8,935.5,571.0,2026-08-10 18:56:19.968,2026-08-10 18:56:39.968,plots\260810_CP_W_AI\event_0957.png
958,260810_CP_W_AI,annotation,,,2026-08-10 18:56:41.468,5.188,297.4,862.5,566.7,1155.0,513.4,2026-08-10 18:56:31.468,2026-08-10 18:56:51.468,plots\260810_CP_W_AI\event_0958.png
959,260810_CP_W_AI,annotation,,,2026-08-10 18:56:47.243,0.485,10.5,1008.1,537.3,1018.5,536.0,2026-08-10 18:56:37.243,2026-08-10 18:56:57.243,plots\260810_CP_W_AI\event_0959.png
960,260810_CP_W_AI,annotation,,,2026-08-10 18:57:09.027,0.16,0.2,1223.5,658.6,1223.3,658.6,2026-08-10 18:56:59.027,2026-08-10 18:57:19.027,plots\260810_CP_W_AI\event_0960.png
961,260810_CP_W_AI,annotation,,,2026-08-10 18:57:34.740,3.201,103.0,1059.0,395.3,1155.0,357.8,2026-08-10 18:57:24.740,2026-08-10 18:57:44.740,plots\260810_CP_W_AI\event_0961.png
